344,-37.23486448365532,-38.316707648727316
578,12.369740582527086,-85.28431221733423
671,-86.67230310350651,-96.21675613673861
321,-86.91506781151497,59.926571209034734
911,-16.516506176775877,-109.53376550723891
277,-78.92994489754834,-70.34940845418195
871,46.820446941059004,31.04200437761955
453,-87.29133148576953,15.146512142407516
332,48.09051206102603,-89.98266516033442
755,1.0940247316140699,-47.23788968632488
498,-43.072200693502694,79.69568533843466
692,18.646903895684446,-12.702865819093233
608,42.60095051346312,-130.22812204208947
361,50.20243231002877,-165.45362974338946
810,8.723830698349161,-4.061987068334702
49,-18.80016314841089,165.44010021440454
17,-37.0263780847111,-141.46877277545178
826,-69.03212914530154,96.31602998977513
268,12.250201381327173,-166.16653477339247
278,-41.84430918432711,-135.24015359633768
433,-21.1071927966198,-170.3216868149645
457,65.46870180900174,173.47279281027926
173,75.57557377296217,71.1512242645521
326,-1.0745753134050346,-11.65175639745118
709,-58.63557112729863,-16.570311451378245
162,-4.762958522730031,-25.838616141056775
221,64.55387362804501,36.52724698170326
36,-26.46703812026106,71.9685992722016
465,41.79859370160176,57.066492170071456
830,-31.229851513282718,7.240597191111561
43,48.95843520821629,84.73433519673938
27,-72.93512745892147,-67.62457161785699
65,-79.97897919727909,-32.83533064998272
810,67.09738880402736,-132.70642384528148
864,35.56414798699471,-27.66183173362245
90,-75.00612150144572,-82.7040892706028
810,32.793733889856526,179.131935521096
531,86.00878631648357,49.11614764651404
592,-60.19797738666794,-49.273837683225366
11,60.84062255308419,-6.854696042506049
614,52.67836555961807,79.49326035403539
512,35.93909713017537,86.21531848267716
203,64.14603464147032,-122.63307403154893
25,-50.373906930519375,177.7520480760519
271,45.099956721715444,-115.55248447564885
123,-14.287396720661889,24.17610495774477
211,-68.53989076841214,-18.876391869479704
156,7.865611981782152,70.08978294186699
323,77.07973315882629,-34.68434052675545
933,-15.392354067621937,118.31038782069584
645,-9.459347971984059,78.8680605175835
203,57.85676479740451,86.52844872211165
253,1.1729177851192816,-161.50608749053038
941,38.57000639928867,-14.08352595289358
129,-47.9994228820728,-82.51962505035766
836,-35.61548435702436,92.92629651099548
348,46.48359255440468,-19.87067742602204
549,11.465027075479284,162.51910166190646
487,-74.38390944288228,-46.22984878369351
2,-81.22559681035716,-129.18803685927992
797,-82.13436650863483,87.15807685322585
914,3.5606026193854348,149.60377400721427
719,-70.67158053267585,79.53412868970565
924,-39.31402055323741,-164.4397807426579
356,-42.173573590373984,-33.27909276238012
870,-79.57002397702446,-31.77768410550931
827,82.22587453768878,141.37335862882537
646,-27.83262523354196,-144.49747157404843
320,36.637432083194696,-64.83921731872125
851,56.42115851818372,-169.81521938138636
825,18.626729383590373,163.6217338431835
975,-55.44767346193793,61.345553556770994
980,4.381887887802662,47.071264397604295
501,-87.66561067299077,147.20083132179087
855,-14.051206808445812,112.32139940120123
38,22.430872146257556,1.228401231953626
417,19.33044707577963,-129.07710189379992
813,-77.30342278286533,-159.92947193373436
627,35.775713087740186,123.95597877810542
81,-0.24567541190381803,-70.30712150980474
489,63.644876971848646,-72.61351717240782
878,-50.01957827198624,23.869756762728912
547,17.645678374522447,67.1815005193809
835,-23.70830792108032,-32.162386520937645
286,17.8468684332708,-166.5264674060116
70,-87.89711645549258,154.59276812159794
542,-43.824063371793564,-130.38557749295288
593,15.008266155360417,85.21295324785592
697,-39.10222640932052,44.471621218274805
715,4.2683745101350326,-41.872082877817775
342,47.6229301166519,-81.26068138377914
810,0.10087114141407483,6.244369874272223
95,-32.26553305299737,57.93763817305771
255,-70.88595864117416,-79.82164956149298
965,85.59572406913998,-122.14813656310085
737,-22.963836429668902,37.77813734042593
190,29.950255921609227,-7.309884033430393
169,10.628990355480369,2.5373594222072313
476,39.76421733933603,1.4579062191244532
520,60.348113497365176,-91.26518418186194
5,58.31838959606006,-98.4868809287304
265,34.01177302461913,-85.01544169475405
803,-34.86590237428023,-160.10132565280554
179,36.40890391011261,-78.75184379641031
145,-2.2048673742436335,101.89108723496923
928,42.17368028174917,28.3624474276655
274,-4.58230908276812,56.153441271834794
885,-23.649708385017334,64.03961905943717
348,-4.681394019481189,148.6765790401082
154,-47.18263368363593,-79.14403941220972
166,24.360187309485212,-125.70696503950029
291,75.8504647506056,69.05921499739298
983,-83.72303218351814,-7.880147829578533
481,77.59529701588937,-166.40943131980225
408,-52.222414598187115,-33.11130137138099
116,10.798068956483817,-25.24871873101685
352,-72.49068036860987,23.317111129648907
351,46.01929483876006,109.44042747799386
199,-85.37436514123124,83.43371600481163
833,-31.38853144658637,-146.6033556572446
503,-14.312623685033401,-118.84788646715381
647,-39.09388896356991,14.727719862382372
5,28.368092964439555,-172.22042500718385
119,75.8251776804741,148.47383083835302
539,-2.91885632162095,13.387919114929304
609,-66.05874863371409,161.53013488521373
279,-61.176102919129235,5.406171168566885
949,37.97090527863264,30.47329813849089
978,69.04771729302351,-14.533156072271964
937,42.4190348779577,-22.099533062225817
78,9.099857184090439,82.15019819628651
20,-56.80554487659726,-179.251487021003
725,84.87940228729917,115.38807825333964
146,-67.10616282257831,-157.30619932739936
883,1.9567686703480547,-143.52568570436
115,-36.275420286145604,-84.76054649520641
41,86.75732391963746,174.01321022541788
996,4.27994530686918,-111.19439075434164
720,-68.7502365442778,-40.79310742088987
20,47.638938915867584,-107.20413012028918
850,-79.97797167184719,15.516541943162167
326,66.83250515964826,-3.2470061300705026
345,86.40309331692018,73.58049426309776
647,80.27891268021011,-66.02007284230488
42,34.31561063348725,95.03273157879903
266,82.88586077890184,-13.763233126265675
241,-26.59167947939921,142.74797824937428
88,29.86405378805803,123.87088920410343
560,-62.648508474686885,-54.661419778045826
189,-80.16729855281052,-171.67551614019732
80,8.570374772980102,-167.46650493542123
959,-84.55417116982845,102.98454082386388
483,83.38068312448232,38.275442214616874
215,33.84330048143724,57.843424453845756
58,-25.374234011329364,-175.4505705051498
341,65.42818720909017,-12.299923870543552
885,14.74373083384559,115.46633218444117
389,81.0997085525961,-37.11060938348919
363,32.64260464545866,31.651203961973067
398,-32.10484758329406,-63.05389937995527
933,0.6253675716101839,-138.6069984309513
200,65.208723327277,164.27885021794964
415,14.573290596949434,177.65067037483732
639,-74.39995299103062,173.82901929882854
356,18.280936584148364,104.93446332179377
969,45.27209474127537,114.59424305536675
638,-86.55361869366637,159.54759910783417
20,45.86255298945679,-45.26815900072418
633,86.76809071125999,-36.695748227175244
316,15.939457293354309,-53.79260388119641
596,-40.33629161872265,35.21638571422773
206,48.71423522620174,121.7449882011324
361,25.780270500879524,6.261689470065818
102,47.14165683058317,169.53884717360063
79,49.85996373159017,23.8054965552746
320,69.68162919306272,-21.160298412587423
766,36.09152054554502,-48.8555723331408
149,76.41398093257175,-50.632967783931434
1,6.666179097757606,96.6599271340516
221,-18.972097317171446,65.1204577883268
456,-24.40075552303081,2.275051087599735
651,-64.97252348607135,-83.51594830773757
974,-33.12954653178436,120.71754611531651
224,44.93525522646215,-65.32831003057481
369,-10.939597218920454,31.293962889718102
157,-19.99139917356314,130.5595378499558
263,-61.06413035148918,-164.22679987533704
680,33.02887901361315,155.79303805772963
849,-72.57597429375613,39.21832799386232
670,-12.688726993484906,-69.27632876362134
173,13.897760123348505,-13.857124891772429
709,-74.40881105449964,17.275213369505593
370,-49.544918588953855,156.23813488292734
107,82.81286303237363,152.390814073684
809,-89.39622514227004,-16.966739964226093
691,55.820970649385146,-133.54151363579513
590,-21.596775467484704,63.887970356046026
947,-16.045643507418987,138.09953704364108
799,3.566839155206196,-132.64713900064473
962,-58.770287871157315,128.5465336209075
